,Reference,,,,,,,,,
,Ref:,CIE S 026 α-opic Toolbox - v1.049 - 2020/03,,,"for OPN1SW, OPN1MW, OPN1LW, OPN2, OPN4  ",,,,,
,Ref:,Kojima 2011 from CCH,,,for OPN5,,,,,
,Ref: ,http://www.cvrl.org/,,CIE,for OPS1,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,Melnopic EDI,,,,
,,,,Illuminance,,EML,,,,
,OPN1SW,OPN1MW,OPN1LW,OPN1,OPN2,OPN4,OPN5,CIE_X,CIE_Y,CIE_Z
,S-cone-opic,M-cone-opic,L-cone-opic,Photopic ,Rhodopic,Melanopic,Neuropic,X_curve,Y_curve,Z_curve
472,0.554065,0.286755,0.161404,0.139331,0.699,0.88487,0,0.1733273,0.09904584,1.1878243
473,0.525903,0.294476,0.166464,0.144023,0.71,0.896242,0,0.1626881,0.1033674,1.1387611
474,0.498108,0.302323,0.17169,0.148737,0.722,0.907158,0,0.1522833,0.1078846,1.090148
475,0.470894,0.310372,0.177116,0.153507,0.734,0.917734,0,0.1421,0.1126,1.0419
476,0.44445,0.318692,0.182777,0.158364,0.745,0.928345,0,0.1321786,0.117532,0.9941976
477,0.418992,0.327307,0.188685,0.16332,0.757,0.93895,0,0.1225696,0.1226744,0.9473473
478,0.394699,0.336232,0.194845,0.168376,0.769,0.949035,0,0.1132752,0.1279928,0.9014531
479,0.371707,0.34548,0.201261,0.173537,0.781,0.958091,0,0.1042979,0.1334528,0.8566193
480,0.350108,0.355066,0.20794,0.178805,0.793,0.965605,0,0.09564,0.13902,0.8129501
481,0.329904,0.364985,0.214875,0.184182,0.805,0.971976,0,0.08729955,0.1446764,0.7705173
482,0.310864,0.375142,0.222022,0.189656,0.817,0.977833,0,0.07930804,0.1504693,0.7294448
483,0.292741,0.38541,0.229316,0.19521,0.828,0.983006,0,0.07171776,0.1564619,0.6899136
484,0.275338,0.395646,0.236684,0.200826,0.84,0.987325,0,0.06458099,0.1627177,0.6521049
485,0.258497,0.405688,0.244046,0.206483,0.851,0.990621,0,0.05795001,0.1693,0.6162
486,0.242158,0.415435,0.251347,0.212183,0.862,0.993343,0,0.05186211,0.1762431,0.5823286
487,0.226504,0.425064,0.258695,0.218028,0.873,0.995887,0,0.04628152,0.1835581,0.5504162
488,0.211726,0.434851,0.266252,0.224159,0.884,0.998008,0,0.04115088,0.1912735,0.5203376
489,0.19796,0.445097,0.274202,0.23073,0.894,0.999461,0,0.03641283,0.199418,0.4919673
490,0.185297,0.456137,0.282752,0.237916,0.904,1,0,0.03201,0.20802,0.46518
491,0.173751,0.468236,0.292071,0.245871,0.914,0.999561,0,0.0279172,0.2171199,0.4399246
492,0.163149,0.481255,0.302094,0.254602,0.923,0.998365,0,0.0241444,0.2267345,0.4161836
493,0.153311,0.494927,0.312673,0.264076,0.932,0.99659,0,0.020687,0.2368571,0.3938822
494,0.144086,0.508947,0.323637,0.274249,0.941,0.994416,0,0.0175404,0.2474812,0.3729459
495,0.135351,0.52297,0.334786,0.285068,0.949,0.992022,0,0.0147,0.2586,0.3533
496,0.127011,0.536701,0.345943,0.296484,0.957,0.988792,0,0.01216179,0.2701849,0.3348578
497,0.119017,0.550195,0.357126,0.308501,0.964,0.98422,0,0.00991996,0.2822939,0.3175521
498,0.111333,0.563616,0.368416,0.321139,0.97,0.978657,0,0.00796724,0.2950505,0.3013375
499,0.103934,0.57715,0.379907,0.334418,0.976,0.972451,0,0.006296346,0.308578,0.2861686
500,0.096799,0.591003,0.391705,0.348354,0.982,0.965952,0,0.0049,0.323,0.272
501,0.0899169,0.60535,0.403905,0.36296,0.986,0.958844,0,0.003777173,0.3384021,0.2588171
502,0.0832878,0.62016,0.4165,0.378228,0.99,0.950716,0,0.00294532,0.3546858,0.2464838
503,0.0769157,0.635343,0.429453,0.394136,0.994,0.941778,0,0.00242488,0.3716986,0.2347718
504,0.0708052,0.650796,0.44272,0.410658,0.997,0.932236,0,0.002236293,0.3892875,0.2234533
505,0.0649614,0.666404,0.456252,0.42776,0.998,0.922299,0,0.0024,0.4073,0.2123
506,0.0594049,0.682055,0.469997,0.445399,1,0.911832,0,0.00292552,0.4256299,0.2011692
507,0.0542076,0.697672,0.483926,0.46354,1,0.900602,0,0.00383656,0.4443096,0.1901196
508,0.0494281,0.713186,0.498012,0.482138,1,0.888663,0,0.00517484,0.4633944,0.1792254
509,0.0450993,0.728526,0.512227,0.501143,0.998,0.876073,0,0.00698208,0.4829395,0.1685608
510,0.0412337,0.743612,0.526538,0.520497,0.997,0.862888,0,0.0093,0.503,0.1582
511,0.0378142,0.758396,0.540923,0.540139,0.994,0.848801,0,0.01214949,0.5235693,0.1481383
512,0.0347627,0.772966,0.555406,0.560021,0.99,0.833678,0,0.01553588,0.544512,0.1383758
513,0.0320029,0.787457,0.570025,0.580097,0.986,0.817832,0,0.01947752,0.56569,0.1289942
514,0.0294746,0.802017,0.584828,0.600317,0.981,0.801579,0,0.02399277,0.5869653,0.1200751
515,0.02713,0.816808,0.599867,0.620626,0.975,0.785233,0,0.0291,0.6082,0.1117
516,0.0249376,0.831919,0.615162,0.64094,0.968,0.768718,0,0.03481485,0.6293456,0.1039048
517,0.0228931,0.847096,0.630569,0.661077,0.961,0.751807,0,0.04112016,0.6503068,0.09666748
518,0.0209956,0.861972,0.645883,0.680813,0.953,0.734593,0,0.04798504,0.6708752,0.08998272
519,0.0192427,0.876152,0.66088,0.699904,0.944,0.717169,0,0.05537861,0.6908424,0.08384531
520,0.0176298,0.889214,0.675313,0.718089,0.935,0.699628,0,0.06327,0.71,0.07824999
521,0.0161501,0.900812,0.688975,0.735159,0.925,0.681888,0,0.07163501,0.7281852,0.07320899
522,0.0147911,0.911006,0.701886,0.751182,0.915,0.663881,0,0.08046224,0.7454636,0.06867816
523,0.0135407,0.919968,0.71414,0.766314,0.904,0.645724,0,0.08973996,0.7619694,0.06456784
524,0.0123884,0.92789,0.725841,0.780735,0.892,0.627533,0,0.09945645,0.7778368,0.06078835
525,0.0113252,0.934977,0.737108,0.794645,0.88,0.609422,0,0.1096,0.7932,0.05725001
526,0.0103437,0.941414,0.748046,0.808207,0.867,0.591339,0,0.1201674,0.8081104,0.05390435
527,0.00944092,0.947279,0.758684,0.821382,0.854,0.573207,0,0.1311145,0.8224962,0.05074664
528,0.00861365,0.952622,0.769032,0.83407,0.84,0.555105,0,0.1423679,0.8363068,0.04775276
529,0.00785831,0.957498,0.779099,0.846171,0.826,0.537112,0,0.1538542,0.8494916,0.04489859
530,0.00717089,0.961962,0.7889,0.85758,0.811,0.519309,0,0.1655,0.862,0.04216
531,0.00654648,0.96608,0.798472,0.868241,0.796,0.501645,0,0.1772571,0.8738108,0.03950728
532,0.00597777,0.969966,0.807945,0.878306,0.781,0.484067,0,0.18914,0.8849624,0.03693564
533,0.00545794,0.973743,0.817478,0.887991,0.765,0.466643,0,0.2011694,0.8954936,0.03445836
534,0.00498125,0.977539,0.827239,0.897521,0.749,0.449442,0,0.2133658,0.9054432,0.03208872
535,0.00454287,0.981481,0.837403,0.907135,0.733,0.432533,0,0.2257499,0.9148501,0.02984
536,0.00413908,0.985629,0.848078,0.916995,0.717,0.415862,0,0.2383209,0.9237348,0.02771181
537,0.00376794,0.989754,0.859064,0.926929,0.7,0.399372,0,0.2510668,0.9320924,0.02569444
538,0.00342783,0.993551,0.870068,0.936673,0.683,0.383136,0,0.2639922,0.9399226,0.02378716
539,0.00311696,0.996714,0.880779,0.945948,0.667,0.367224,0,0.2771017,0.9472252,0.02198925
540,0.00283352,0.998931,0.890871,0.954468,0.65,0.351707,0,0.2904,0.954,0.0203
541,0.00257556,0.999942,0.900057,0.961983,0.633,0.336537,0,0.3038912,0.9602561,0.01871805
542,0.00234084,0.999692,0.908253,0.968439,0.616,0.321647,0,0.3175726,0.9660074,0.01724036
543,0.00212722,0.998178,0.915433,0.973829,0.599,0.307085,0,0.3314384,0.9712606,0.01586364
544,0.00193276,0.995405,0.921575,0.978152,0.581,0.292899,0,0.3454828,0.9760225,0.01458461
545,0.00175573,0.991383,0.92666,0.981411,0.564,0.279135,0,0.3597,0.9803,0.0134
546,0.00159455,0.986199,0.930744,0.983667,0.548,0.265737,0,0.3740839,0.9840924,0.01230723
547,0.00144783,0.980229,0.93416,0.985208,0.531,0.252648,0,0.3886396,0.9874182,0.01130188
548,0.0013143,0.973906,0.937318,0.986381,0.514,0.239917,0,0.4033784,0.9903128,0.01037792
549,0.00119281,0.967653,0.940634,0.987536,0.497,0.227592,0,0.4183115,0.9928116,0.009529306
550,0.0010823,0.961876,0.944527,0.989023,0.481,0.215722,0,0.4334499,0.9949501,0.008749999
551,0.000981819,0.95682,0.949291,0.991081,0.465,0.204238,0,0.4487953,0.9967108,0.0080352
552,0.000890533,0.952151,0.95468,0.993491,0.448,0.193075,0,0.464336,0.9980983,0.0073816
553,0.000807687,0.947398,0.960309,0.995917,0.433,0.182288,0,0.480064,0.999112,0.0067854
554,0.000732568,0.942105,0.965785,0.998021,0.417,0.17193,0,0.4959713,0.9997482,0.0062428
555,0.000664512,0.935829,0.970703,0.999461,0.402,0.162056,0,0.5120501,1,0.005749999
556,0.000602887,0.928274,0.974756,0.999993,0.3864,0.152601,0,0.5282959,0.9998567,0.0053036
557,0.000547062,0.919667,0.978055,0.999756,0.3715,0.143487,0,0.5446916,0.9993046,0.0048998
558,0.000496461,0.910356,0.980819,0.998984,0.3569,0.134748,0,0.5612094,0.9983255,0.0045342
559,0.000450571,0.900677,0.983271,0.997912,0.3427,0.126416,0,0.5778215,0.9968987,0.0042024
560,0.000408931,0.890949,0.985636,0.996774,0.3288,0.118526,0,0.5945,0.995,0.0039
561,0.000371136,0.881386,0.988085,0.995736,0.3151,0.111007,0,0.6112209,0.9926005,0.0036232
562,0.000336838,0.871834,0.99056,0.994711,0.3018,0.103793,0,0.6279758,0.9897426,0.0033706
563,0.000305723,0.862059,0.992945,0.993553,0.2888,0.0969206,0,0.6447602,0.9864444,0.0031414
564,0.000277504,0.85184,0.995124,0.992116,0.2762,0.0904259,0,0.6615697,0.9827241,0.0029348
565,0.000251918,0.840969,0.996979,0.990255,0.2639,0.0843457,0,0.6784,0.9786,0.002749999
566,0.000228725,0.829303,0.998411,0.98786,0.2519,0.0786198,0,0.6952392,0.9740837,0.0025852
567,0.000207699,0.816911,0.999391,0.984932,0.2403,0.073175,0,0.7120586,0.9691712,0.0024386
568,0.000188638,0.80391,0.999912,0.981504,0.2291,0.0680288,0,0.7288284,0.9638568,0.0023094
569,0.000171357,0.790413,0.999965,0.977603,0.2182,0.0631984,0,0.7455188,0.9581349,0.0021968
570,0.000155688,0.776526,0.999543,0.973261,0.2076,0.0587013,0,0.7621,0.952,0.0021
571,0.00014148,0.762311,0.998615,0.968476,0.1974,0.0544832,0,0.7785432,0.9454504,0.002017733
572,0.000128596,0.747669,0.997051,0.963137,0.1876,0.0504889,0,0.7948256,0.9384992,0.0019482
573,0.000116912,0.732476,0.994701,0.957106,0.1782,0.0467344,0,0.8109264,0.9311628,0.0018898
574,0.000106316,0.716622,0.991416,0.950254,0.169,0.0432357,0,0.8268248,0.9234576,0.001840933
575,9.67045E-05,0.700013,0.987057,0.942457,0.1602,0.0400089,0,0.8425,0.9154,0.0018
576,8.79858E-05,0.682647,0.981599,0.93369,0.1517,0.0370102,0,0.8579325,0.9070064,0.001766267
577,8.00756E-05,0.664817,0.975451,0.924289,0.1436,0.0341903,0,0.8730816,0.8982772,0.0017378
578,7.28979E-05,0.646858,0.96912,0.914671,0.1358,0.0315562,0,0.8878944,0.8892048,0.0017112
579,6.63837E-05,0.629072,0.963093,0.905233,0.1284,0.0291153,0,0.9023181,0.8797816,0.001683067
580,6.04705E-05,0.611728,0.957841,0.896361,0.1212,0.0268747,0,0.9163,0.87,0.001650001
581,0.000055102,0.594998,0.953664,0.888307,0.1143,0.0248014,0,0.9297995,0.8598613,0.001610133
582,5.02269E-05,0.578783,0.950236,0.880846,0.1078,0.0228597,0,0.9427984,0.849392,0.0015644
583,4.57988E-05,0.562935,0.947086,0.873645,0.1015,0.0210534,0,0.9552776,0.838622,0.0015136
584,4.17759E-05,0.547321,0.943752,0.866376,0.0956,0.0193864,0,0.9672179,0.8275813,0.001458533
585,3.81202E-05,0.531825,0.939781,0.85872,0.0899,0.0178624,0,0.9786,0.8163,0.0014
586,3.47974E-05,0.516354,0.934826,0.85043,0.0845,0.0164578,0,0.9893856,0.8047947,0.001336667
587,3.17763E-05,0.50087,0.928917,0.841505,0.0793,0.015147,0,0.9995488,0.793082,0.00127
588,2.90288E-05,0.48535,0.922177,0.832011,0.0745,0.0139314,0,1.0090892,0.781192,0.001205
589,2.65294E-05,0.469777,0.914729,0.822015,0.0699,0.012812,0,1.0180064,0.7691547,0.001146667
590,2.42549E-05,0.454142,0.906693,0.811587,0.0655,0.0117901,0,1.0263,0.757,0.0011
591,2.21847E-05,0.438454,0.89817,0.800787,0.0613,0.0108488,0,1.0339827,0.7447541,0.0010688
592,2.02996E-05,0.422778,0.889188,0.789652,0.0574,0.00997112,0,1.040986,0.7324224,0.0010494
593,1.85826E-05,0.407188,0.879759,0.778205,0.0537,0.0091585,0,1.047188,0.7200036,0.0010356
594,1.70182E-05,0.391752,0.869894,0.766473,0.0502,0.00841242,0,1.0524667,0.7074965,0.0010212
595,1.55924E-05,0.376527,0.859605,0.754479,0.0469,0.0077343,0,1.0567,0.6949,0.001
596,1.42924E-05,0.361559,0.848912,0.742247,0.0438,0.00711255,0,1.0597944,0.6822192,0.00096864
597,1.31066E-05,0.346856,0.837865,0.729823,0.0409,0.00653476,0,1.0617992,0.6694716,0.00092992
598,1.20248E-05,0.332422,0.826522,0.717252,0.03816,0.0060011,0,1.0628068,0.6566744,0.00088688
599,1.10373E-05,0.318261,0.81494,0.704582,0.03558,0.00551174,0,1.0629096,0.6438448,0.00084256
600,1.01356E-05,0.304378,0.803173,0.691855,0.03315,0.00506686,0,1.0622,0.631,0.0008
601,9.31202E-06,0.290784,0.791253,0.679101,0.03087,0.00465869,0,1.0607352,0.6181555,0.00076096
602,8.55941E-06,0.277506,0.779118,0.666285,0.02874,0.00427946,0,1.0584436,0.6053144,0.00072368
603,7.87141E-06,0.264575,0.766691,0.653359,0.02674,0.00392939,0,1.0552244,0.5924756,0.00068592
604,7.24221E-06,0.252012,0.7539,0.640281,0.02487,0.00360872,0,1.0509768,0.5796379,0.00064544
605,6.66657E-06,0.239837,0.74068,0.627007,0.02312,0.00331766,0,1.0456,0.5668,0.0006
606,6.1397E-06,0.228065,0.726995,0.613515,0.02147,0.00305109,0,1.0390369,0.5539611,0.000547867
607,5.65727E-06,0.216703,0.712905,0.599849,0.01994,0.00280374,0,1.0313608,0.5411372,0.0004916
608,5.21535E-06,0.205754,0.698491,0.586068,0.01851,0.0025756,0,1.0226662,0.5283528,0.0004354
609,4.81036E-06,0.195221,0.683829,0.572226,0.01718,0.00236668,0,1.0130477,0.5156323,0.000383467
610,4.43906E-06,0.185104,0.668991,0.558375,0.01593,0.00217698,0,1.0026,0.503,0.00034
611,4.0985E-06,0.175398,0.654037,0.544554,0.01477,0.00200317,0,0.9913675,0.4904688,0.000307253
612,3.78599E-06,0.166091,0.638979,0.530767,0.01369,0.0018419,0,0.9793314,0.4780304,0.00028316
613,3.49911E-06,0.157169,0.623825,0.517013,0.01269,0.00169317,0,0.9664916,0.4656776,0.00026544
614,3.23563E-06,0.14862,0.608579,0.503289,0.01175,0.00155692,0,0.9528479,0.4534032,0.000251813
615,2.99354E-06,0.140431,0.593248,0.489595,0.01088,0.00143314,0,0.9384,0.4412,0.00024
616,0,0.132591,0.577857,0.475944,0.01007,0.00131972,0,0.923194,0.42908,0.000229547
617,0,0.125092,0.562493,0.462396,0.00932,0.00121451,0,0.907244,0.417036,0.00022064
618,0,0.117928,0.547248,0.449015,0.00862,0.00111743,0,0.890502,0.405032,0.00021196
619,0,0.111091,0.532209,0.435862,0.00797,0.00102839,0,0.87292,0.393032,0.000202187
620,0,0.104573,0.517449,0.42299,0.00737,0.000947313,0,0.8544499,0.381,0.00019
621,0,0.0983663,0.502993,0.410415,0.00682,0.000872814,0,0.835084,0.3689184,0.000174213
